season,week,team,off_clutch_epa,off_clutch_plays,def_clutch_epa,def_clutch_plays
2015,17,SEA,0.0,0.0,0.0,0.0
2015,17,LA,-4.915107299994872,11.0,-1.6951531787926797,19.0
2015,17,SF,-1.6951531787926797,19.0,-4.915107299994872,11.0
2015,17,CAR,0.0,0.0,0.0,0.0
2015,17,TB,0.0,0.0,0.0,0.0
2015,17,IND,-3.037957061547786,10.0,-3.0218870682874694,8.0
2015,17,TEN,-3.0218870682874694,8.0,-3.037957061547786,10.0
2015,17,DAL,0.0,0.0,0.0,0.0
2015,17,WAS,0.0,0.0,0.0,0.0
2015,18,GB,0.0,0.0,0.0,0.0
2015,18,WAS,0.0,0.0,0.0,0.0
2015,18,KC,0.0,0.0,0.0,0.0
2015,18,HOU,0.0,0.0,0.0,0.0
2015,18,PIT,-4.841524079383817,15.0,-0.42785436719702563,11.0
2015,18,CIN,-0.42785436719702563,11.0,-4.841524079383817,15.0
2015,18,MIN,-3.0842498484416865,13.0,-4.353224339371081,7.0
2015,18,SEA,-4.353224339371081,7.0,-3.0842498484416865,13.0
2015,19,ARI,1.886616336100578,9.0,1.9714878237925766,14.0
2015,19,GB,1.9714878237925766,14.0,1.886616336100578,9.0
2015,19,NE,-0.6341273409780115,6.0,0.06757300310763314,1.0
2015,19,KC,0.06757300310763314,1.0,-0.6341273409780115,6.0
2015,19,PIT,-3.9592303169774823,6.0,2.894438895702595,11.0
2015,19,DEN,2.894438895702595,11.0,-3.9592303169774823,6.0
2015,19,CAR,-0.45813230564817786,4.0,0.0,0.0
2015,19,SEA,0.0,0.0,-0.45813230564817786,4.0
2015,20,ARI,0.0,0.0,0.0,0.0
2015,20,CAR,0.0,0.0,0.0,0.0
2015,20,NE,2.1862297082990407,19.0,-2.487926019792212,7.0
2015,20,DEN,-2.487926019792212,7.0,2.1862297082990407,19.0
2015,21,DEN,1.7470459966862109,5.0,-6.545647316524992,3.0
2015,21,CAR,-6.545647316524992,3.0,1.7470459966862109,5.0
2016,1,BAL,-1.8478821450844407,8.0,-1.7993526274804026,2.0
2016,1,BUF,-1.7993526274804026,2.0,-1.8478821450844407,8.0
2016,1,DEN,-2.59270600869786,6.0,-2.383441387093626,17.0
2016,1,CAR,-2.383441387093626,17.0,-2.59270600869786,6.0
2016,1,HOU,0.0,0.0,0.0,0.0
2016,1,CHI,0.0,0.0,0.0,0.0
2016,1,CIN,-0.5481003213208169,11.0,-4.474862092582043,7.0
2016,1,NYJ,-4.474862092582043,7.0,-0.5481003213208169,11.0
2016,1,PHI,0.0,0.0,0.0,0.0
2016,1,CLE,0.0,0.0,0.0,0.0
2016,1,IND,4.0766159973052165,11.0,6.086646325921484,10.0
2016,1,DET,6.086646325921484,10.0,4.0766159973052165,11.0
2016,1,GB,-2.44191907485947,5.0,-1.624285320751369,12.0
2016,1,JAX,-1.624285320751369,12.0,-2.44191907485947,5.0
2016,1,LA,0.0,0.0,0.0,0.0
2016,1,SF,0.0,0.0,0.0,0.0
2016,1,SEA,5.200984277399208,16.0,3.1177388661750105,8.0
2016,1,MIA,3.1177388661750105,8.0,5.200984277399208,16.0
2016,1,TEN,0.0,0.0,0.0,0.0
2016,1,MIN,0.0,0.0,0.0,0.0
2016,1,ARI,-1.0181246580323204,13.0,-1.3914055801578797,6.0
2016,1,NE,-1.3914055801578797,6.0,-1.0181246580323204,13.0
2016,1,DAL,-3.0324427763116546,14.0,-1.2417214341112413,8.0
2016,1,NYG,-1.2417214341112413,8.0,-3.0324427763116546,14.0
2016,1,NO,-0.41331894660834223,7.0,6.407608805573545,12.0
2016,1,LV,6.407608805573545,12.0,-0.41331894660834223,7.0
2016,1,WAS,0.0,0.0,0.0,0.0
2016,1,PIT,0.0,0.0,0.0,0.0
2016,1,KC,4.7288326464336805,5.0,-4.102987285936251,12.0
2016,1,LAC,-4.102987285936251,12.0,4.7288326464336805,5.0
2016,1,ATL,-2.96289343299577,5.0,-3.8552760286838748,12.0
2016,1,TB,-3.8552760286838748,12.0,-2.96289343299577,5.0
2016,2,LV,0.07807711344556667,2.0,0.9732782105274964,9.0
2016,2,ATL,0.9732782105274964,9.0,0.07807711344556667,2.0
2016,2,CLE,-0.6751908402366098,10.0,0.22511131307692267,6.0
2016,2,BAL,0.22511131307692267,6.0,-0.6751908402366098,10.0
2016,2,PIT,-4.152698757709004,10.0,-3.243686643545516,6.0
2016,2,CIN,-3.243686643545516,6.0,-4.152698757709004,10.0
2016,2,DAL,-1.5640808912716362,6.0,-4.046915935177822,16.0
2016,2,WAS,-4.046915935177822,16.0,-1.5640808912716362,6.0
2016,2,MIN,-1.7810935604502447,10.0,-2.122261918208096,9.0
2016,2,GB,-2.122261918208096,9.0,-1.7810935604502447,10.0
2016,2,DEN,2.1461138405138627,11.0,-7.798708553323571,3.0
2016,2,IND,-7.798708553323571,3.0,2.1461138405138627,11.0
2016,2,LAC,0.0,0.0,0.0,0.0
2016,2,JAX,0.0,0.0,0.0,0.0
2016,2,HOU,0.07887466752436012,11.0,0.0,0.0
2016,2,KC,0.0,0.0,0.07887466752436012,11.0
2016,2,NE,-2.2320716894464567,12.0,-0.5670863062841818,7.0
2016,2,MIA,-0.5670863062841818,7.0,-2.2320716894464567,12.0
2016,2,NO,-0.08159559447085485,7.0,1.9097034784499556,13.0
2016,2,NYG,1.9097034784499556,13.0,-0.08159559447085485,7.0
2016,2,NYJ,1.6850613732240163,7.0,0.09042468101014167,2.0
2016,2,BUF,0.09042468101014167,2.0,1.6850613732240163,7.0
2016,2,CHI,0.0,0.0,0.0,0.0
2016,2,PHI,0.0,0.0,0.0,0.0
2016,2,LA,-0.9135653334669769,12.0,-0.22845913958735764,5.0
2016,2,SEA,-0.22845913958735764,5.0,-0.9135653334669769,12.0
2016,2,CAR,0.19163384899729863,2.0,0.0,0.0
2016,2,SF,0.0,0.0,0.19163384899729863,2.0
2016,2,ARI,0.0,0.0,0.0,0.0
2016,2,TB,0.0,0.0,0.0,0.0
2016,2,TEN,2.7127712486982345,12.0,-2.5873846692265943,7.0
2016,2,DET,-2.5873846692265943,7.0,2.7127712486982345,12.0
2016,3,BUF,0.0,0.0,0.0,0.0
2016,3,ARI,0.0,0.0,0.0,0.0
2016,3,NO,0.0,0.0,0.0,0.0
2016,3,ATL,0.0,0.0,0.0,0.0
2016,3,BAL,-5.05817484378349,11.0,-11.704396863642614,11.0
2016,3,JAX,-11.704396863642614,11.0,-5.05817484378349,11.0
2016,3,DAL,0.0,0.0,0.0,0.0
2016,3,CHI,0.0,0.0,0.0,0.0
2016,3,MIA,-3.9758575613959692,8.0,-1.6253722586552612,14.0
2016,3,CLE,-1.6253722586552612,14.0,-3.9758575613959692,8.0
2016,3,DEN,5.632380217080936,2.0,0.0,0.0
2016,3,CIN,0.0,0.0,5.632380217080936,2.0
2016,3,GB,-1.0119386524893343,9.0,0.06757300310763314,1.0
2016,3,DET,0.06757300310763314,1.0,-1.0119386524893343,9.0
2016,3,HOU,0.0,0.0,0.0,0.0
2016,3,NE,0.0,0.0,0.0,0.0
2016,3,LA,1.9703259885427542,6.0,-2.7565877860905603,12.0
2016,3,TB,-2.7565877860905603,12.0,1.9703259885427542,6.0
2016,3,CAR,0.0,0.0,0.0,0.0
2016,3,MIN,0.0,0.0,0.0,0.0
2016,3,NYJ,0.0,0.0,0.0,0.0
2016,3,KC,0.0,0.0,0.0,0.0
2016,3,TEN,-2.288522961200215,11.0,-1.6768837023992091,10.0
2016,3,LV,-1.6768837023992091,10.0,-2.288522961200215,11.0
2016,3,PIT,0.0,0.0,0.0,0.0
2016,3,PHI,0.0,0.0,0.0,0.0
2016,3,IND,2.9395122159331804,12.0,-5.023290358731174,11.0
2016,3,LAC,-5.023290358731174,11.0,2.9395122159331804,12.0
2016,3,SEA,0.0,0.0,0.0,0.0
2016,3,SF,0.0,0.0,0.0,0.0
2016,3,NYG,-3.1401959321228787,6.0,-2.125964627135545,8.0
2016,3,WAS,-2.125964627135545,8.0,-3.1401959321228787,6.0
2016,4,NE,0.0,0.0,0.0,0.0
2016,4,BUF,0.0,0.0,0.0,0.0
2016,4,CAR,-7.768967631040141,1.0,3.958820291562006,7.0
2016,4,ATL,3.958820291562006,7.0,-7.768967631040141,1.0
2016,4,WAS,0.6218645579065196,2.0,0.0,0.0
2016,4,CLE,0.0,0.0,0.6218645579065196,2.0
2016,4,DAL,-2.5355325500131585,8.0,-2.399462505010888,8.0
2016,4,SF,-2.399462505010888,8.0,-2.5355325500131585,8.0
2016,4,TB,0.0,0.0,0.0,0.0
2016,4,DEN,0.0,0.0,0.0,0.0
2016,4,CHI,-0.669869830366224,4.0,1.053,1.0
2016,4,DET,1.053,1.0,-0.669869830366224,4.0
2016,4,IND,-2.899438971725807,11.0,-3.840989912103396,10.0
2016,4,JAX,-3.840989912103396,10.0,-2.899438971725807,11.0
2016,4,KC,0.0,0.0,0.0,0.0
2016,4,PIT,0.0,0.0,0.0,0.0
2016,4,ARI,-3.236129142343998,14.0,0.6547589894387237,9.0
2016,4,LA,0.6547589894387237,9.0,-3.236129142343998,14.0
2016,4,CIN,0.0,0.0,0.0,0.0
2016,4,MIA,0.0,0.0,0.0,0.0
2016,4,NO,0.49176208992246107,12.0,-8.560969528567512,7.0
2016,4,LAC,-8.560969528567512,7.0,0.49176208992246107,12.0
2016,4,NYG,0.0,0.0,0.0,0.0
2016,4,MIN,0.0,0.0,0.0,0.0
2016,4,LV,4.494716714180491,10.0,0.5679143926100805,13.0
2016,4,BAL,0.5679143926100805,13.0,4.494716714180491,10.0
2016,4,NYJ,0.0,0.0,0.0,0.0
2016,4,SEA,0.0,0.0,0.0,0.0
2016,4,HOU,-4.307313269862789,6.0,-2.8068019379716134,10.0
2016,4,TEN,-2.8068019379716134,10.0,-4.307313269862789,6.0
2016,5,ARI,0.0,0.0,0.0,0.0
2016,5,SF,0.0,0.0,0.0,0.0
2016,5,ATL,-0.06720877936459146,2.0,0.0,0.0
2016,5,DEN,0.0,0.0,-0.06720877936459146,2.0
2016,5,LA,-4.381627849594224,4.0,2.1017386239836924,6.0
2016,5,BUF,2.1017386239836924,6.0,-4.381627849594224,4.0
2016,5,CHI,-6.224134071380831,11.0,2.1100335308353713,12.0
2016,5,IND,2.1100335308353713,12.0,-6.224134071380831,11.0
2016,5,DAL,0.0,0.0,0.0,0.0
2016,5,CIN,0.0,0.0,0.0,0.0
2016,5,MIN,0.0,0.0,0.0,0.0
2016,5,HOU,0.0,0.0,0.0,0.0
2016,5,CLE,0.0,0.0,0.0,0.0
2016,5,NE,0.0,0.0,0.0,0.0
2016,5,GB,-1.0651201074942946,7.0,0.06757300310763314,1.0
2016,5,NYG,0.06757300310763314,1.0,-1.0651201074942946,7.0
2016,5,NYJ,0.0,0.0,0.0,0.0
2016,5,PIT,0.0,0.0,0.0,0.0
2016,5,DET,-0.29726455360651016,10.0,-4.798679264611565,8.0
2016,5,PHI,-4.798679264611565,8.0,-0.29726455360651016,10.0
2016,5,LV,-1.8288599075458478,6.0,-2.5364593967969995,8.0
2016,5,LAC,-2.5364593967969995,8.0,-1.8288599075458478,6.0
2016,5,TB,-2.1718869445612654,15.0,-1.7942394318524748,4.0
2016,5,CAR,-1.7942394318524748,4.0,-2.1718869445612654,15.0
2016,5,TEN,0.0,0.0,0.0,0.0
2016,5,MIA,0.0,0.0,0.0,0.0
2016,5,BAL,-0.5573071525432169,14.0,-0.7291789958253503,7.0
2016,5,WAS,-0.7291789958253503,7.0,-0.5573071525432169,14.0
2016,6,SEA,-2.9801329840405866,12.0,-7.7448912937543355,9.0
2016,6,ATL,-7.7448912937543355,9.0,-2.9801329840405866,12.0
2016,6,BAL,6.700806732159059,19.0,5.999764639288138,6.0
2016,6,NYG,5.999764639288138,6.0,6.700806732159059,19.0
2016,6,NO,1.860673000686802,12.0,6.0592679234251845,9.0
2016,6,CAR,6.0592679234251845,9.0,1.860673000686802,12.0
2016,6,NE,0.0,0.0,0.0,0.0
2016,6,CIN,0.0,0.0,0.0,0.0
2016,6,TEN,-0.2207430120324716,2.0,0.06757300310763314,1.0
2016,6,CLE,0.06757300310763314,1.0,-0.2207430120324716,2.0
2016,6,DAL,0.0,0.0,0.0,0.0
2016,6,GB,0.0,0.0,0.0,0.0
2016,6,LAC,-0.9357153724413365,1.0,-0.7149723604088649,4.0
2016,6,DEN,-0.7149723604088649,4.0,-0.9357153724413365,1.0
2016,6,HOU,5.274782200181543,6.0,-3.102483195194509,12.0
2016,6,IND,-3.102483195194509,12.0,5.274782200181543,6.0
2016,6,CHI,-4.840799794765189,15.0,4.323317743008907,8.0
2016,6,JAX,4.323317743008907,8.0,-4.840799794765189,15.0
2016,6,LV,0.0,0.0,0.0,0.0
2016,6,KC,0.0,0.0,0.0,0.0
2016,6,DET,0.7994255763478577,10.0,-0.9088672279613093,3.0
2016,6,LA,-0.9088672279613093,3.0,0.7994255763478577,10.0
2016,6,ARI,0.0,0.0,0.0,0.0
2016,6,NYJ,0.0,0.0,0.0,0.0
2016,6,PHI,-2.175157768651843,9.0,-2.5748707556631416,8.0
2016,6,WAS,-2.5748707556631416,8.0,-2.175157768651843,9.0
2016,6,PIT,0.0,0.0,6.297665480175056,2.0
2016,6,MIA,6.297665480175056,2.0,0.0,0.0
2016,6,SF,0.0,0.0,0.0,0.0
2016,6,BUF,0.0,0.0,0.0,0.0
2016,7,BAL,-2.797001000144519,9.0,-6.28894433361711,8.0
2016,7,NYJ,-6.28894433361711,8.0,-2.797001000144519,9.0
2016,7,MIA,7.944317927359295,9.0,-1.1089427921250463,6.0
2016,7,BUF,-1.1089427921250463,6.0,7.944317927359295,9.0
2016,7,CHI,0.0,0.0,0.0,0.0
2016,7,GB,0.0,0.0,0.0,0.0
2016,7,CIN,0.0,0.0,0.0,0.0
2016,7,CLE,0.0,0.0,0.0,0.0
2016,7,HOU,0.0,0.0,0.0,0.0
2016,7,DEN,0.0,0.0,0.0,0.0
2016,7,TEN,-7.983419547439553,2.0,2.8917247427603674,15.0
2016,7,IND,2.8917247427603674,15.0,-7.983419547439553,2.0
2016,7,PHI,0.0,0.0,0.0,0.0
2016,7,MIN,0.0,0.0,0.0,0.0
2016,7,PIT,0.0,0.0,0.0,0.0
2016,7,NE,0.0,0.0,0.0,0.0
2016,7,KC,2.0272998821455985,7.0,-0.09492338816873014,6.0
2016,7,NO,-0.09492338816873014,6.0,2.0272998821455985,7.0
2016,7,NYG,-1.3516964872833341,5.0,-3.5493295579217374,16.0
2016,7,LA,-3.5493295579217374,16.0,-1.3516964872833341,5.0
2016,7,LV,0.0,0.0,0.0,0.0
2016,7,JAX,0.0,0.0,0.0,0.0
2016,7,LAC,1.46848783781752,12.0,-4.98689461813774,9.0
2016,7,ATL,-4.98689461813774,9.0,1.46848783781752,12.0
2016,7,ARI,-11.724552168772789,15.0,-2.718091469607316,18.0
2016,7,SEA,-2.718091469607316,18.0,-11.724552168772789,15.0
2016,7,SF,0.0,0.0,0.0,0.0
2016,7,TB,0.0,0.0,0.0,0.0
2016,7,DET,6.017644643261679,8.0,6.427203077097307,14.0
2016,7,WAS,6.427203077097307,14.0,6.017644643261679,8.0
2016,8,ARI,0.0,0.0,0.0,0.0
2016,8,CAR,0.0,0.0,0.0,0.0
2016,8,DET,0.0,0.0,-1.9875438926974311,10.0
2016,8,HOU,-1.9875438926974311,10.0,0.0,0.0
2016,8,ATL,3.7718350821543716,14.0,0.14801554816961282,8.0
2016,8,GB,0.14801554816961282,8.0,3.7718350821543716,14.0
2016,8,TEN,0.0,0.0,0.0,0.0
2016,8,JAX,0.0,0.0,0.0,0.0
2016,8,KC,0.0,0.0,0.0,0.0
2016,8,IND,0.0,0.0,0.0,0.0
2016,8,MIN,0.0,0.0,0.0,0.0
2016,8,CHI,0.0,0.0,0.0,0.0
2016,8,BUF,0.0,0.0,0.0,0.0
2016,8,NE,0.0,0.0,0.0,0.0
2016,8,CLE,1.053,1.0,-1.5650182161771227,5.0
2016,8,NYJ,-1.5650182161771227,5.0,1.053,1.0
2016,8,TB,-1.3546891920994968,12.0,10.088845184349871,24.0
2016,8,LV,10.088845184349871,24.0,-1.3546891920994968,12.0
2016,8,DAL,4.165226872521762,15.0,-3.632673264015466,10.0
2016,8,PHI,-3.632673264015466,10.0,4.165226872521762,15.0
2016,8,DEN,-3.7673710642848164,6.0,-5.404950586962514,15.0
2016,8,LAC,-5.404950586962514,15.0,-3.7673710642848164,6.0
2016,8,NO,1.7236304967664182,10.0,-0.9304997698636726,10.0
2016,8,SEA,-0.9304997698636726,10.0,1.7236304967664182,10.0
2016,8,WAS,-3.537734644021839,24.0,-5.27970056340564,19.0
2016,8,CIN,-5.27970056340564,19.0,-3.537734644021839,24.0
2016,9,TB,0.0,0.0,0.0,0.0
2016,9,ATL,0.0,0.0,0.0,0.0
2016,9,SEA,-2.2651585047133267,5.0,-5.0061499087605625,13.0
2016,9,BUF,-5.0061499087605625,13.0,-2.2651585047133267,5.0
2016,9,LA,0.06757300310763314,1.0,-1.429934025683906,6.0
2016,9,CAR,-1.429934025683906,6.0,0.06757300310763314,1.0
2016,9,CLE,0.0,0.0,0.0,0.0
2016,9,DAL,0.0,0.0,0.0,0.0
2016,9,DEN,0.0,0.0,0.0,0.0
2016,9,LV,0.0,0.0,0.0,0.0
2016,9,MIN,6.13420568773488,15.0,1.8852060836507007,7.0
2016,9,DET,1.8852060836507007,7.0,6.13420568773488,15.0
2016,9,IND,-0.927493866533041,10.0,0.06757300310763314,1.0
2016,9,GB,0.06757300310763314,1.0,-0.927493866533041,10.0
2016,9,JAX,-2.706925471909393,7.0,-3.7781253741122782,10.0
2016,9,KC,-3.7781253741122782,10.0,-2.706925471909393,7.0
2016,9,NO,0.0,0.0,0.0,0.0
2016,9,SF,0.0,0.0,0.0,0.0
2016,9,NYJ,-2.3977270179311745,3.0,-1.9495335621177219,7.0
2016,9,MIA,-1.9495335621177219,7.0,-2.3977270179311745,3.0
2016,9,NYG,-4.125299061066471,8.0,-3.928395606635604,8.0
2016,9,PHI,-3.928395606635604,8.0,-4.125299061066471,8.0
2016,9,PIT,0.06757300310763314,1.0,-0.3710765887517482,3.0
2016,9,BAL,-0.3710765887517482,3.0,0.06757300310763314,1.0
2016,9,LAC,-1.1052231205394492,9.0,0.0,0.0
2016,9,TEN,0.0,0.0,-1.1052231205394492,9.0
2016,10,ATL,-4.621618126286194,5.0,-3.036460267030634,7.0
2016,10,PHI,-3.036460267030634,7.0,-4.621618126286194,5.0
2016,10,CHI,0.0,0.0,0.0,0.0
2016,10,TB,0.0,0.0,0.0,0.0
2016,10,NYG,-1.80579406558536,7.0,-1.2188798391725868,5.0
2016,10,CIN,-1.2188798391725868,5.0,-1.80579406558536,7.0
2016,10,BAL,0.0,0.0,0.0,0.0
2016,10,CLE,0.0,0.0,0.0,0.0
2016,10,DAL,8.20790178657649,13.0,5.1176613329299725,10.0
2016,10,PIT,5.1176613329299725,10.0,8.20790178657649,13.0
2016,10,NO,-2.463972626543022,11.0,-3.5222352461423725,12.0
2016,10,DEN,-3.5222352461423725,12.0,-2.463972626543022,11.0
2016,10,GB,0.0,0.0,0.0,0.0
2016,10,TEN,0.0,0.0,0.0,0.0
2016,10,HOU,-0.9987899044062942,7.0,1.053,1.0
2016,10,JAX,1.053,1.0,-0.9987899044062942,7.0
2016,10,CAR,-3.3932778987218626,8.0,-0.7500332380295731,11.0
2016,10,KC,-0.7500332380295731,11.0,-3.3932778987218626,8.0
2016,10,LA,-3.557521995215211,10.0,-5.516223982733209,7.0
2016,10,NYJ,-5.516223982733209,7.0,-3.557521995215211,10.0
2016,10,LAC,-2.5722575049289063,12.0,2.317598514594089,8.0
2016,10,MIA,2.317598514594089,8.0,-2.5722575049289063,12.0
2016,10,MIN,-1.0582533580018207,13.0,-0.8321435065590777,7.0
2016,10,WAS,-0.8321435065590777,7.0,-1.0582533580018207,13.0
2016,10,NE,-1.009355249319924,14.0,2.3609308197193313,4.0
2016,10,SEA,2.3609308197193313,4.0,-1.009355249319924,14.0
2016,10,ARI,-1.1112781291594729,16.0,5.2505327870373915,8.0
2016,10,SF,5.2505327870373915,8.0,-1.1112781291594729,16.0
2016,11,ARI,-5.627729027008172,11.0,-4.898699140932877,6.0
2016,11,MIN,-4.898699140932877,6.0,-5.627729027008172,11.0
2016,11,DAL,-0.12048341811168939,8.0,0.0,0.0
2016,11,BAL,0.0,0.0,-0.12048341811168939,8.0
2016,11,CIN,-2.6585427056998014,15.0,-2.289901482872665,6.0
2016,11,BUF,-2.289901482872665,6.0,-2.6585427056998014,15.0
2016,11,CHI,-2.9794690856942907,11.0,-2.7642318591242656,8.0
2016,11,NYG,-2.7642318591242656,8.0,-2.9794690856942907,11.0
2016,11,GB,0.0,0.0,5.062950679915957,3.0
2016,11,WAS,5.062950679915957,3.0,0.0,0.0
2016,11,HOU,-1.6325080511160195,8.0,3.068626755252432,10.0
2016,11,LV,3.068626755252432,10.0,-1.6325080511160195,8.0
2016,11,DET,-0.9272725204355083,12.0,-1.6932854771148413,4.0
2016,11,JAX,-1.6932854771148413,4.0,-0.9272725204355083,12.0
2016,11,LA,-2.1429066507262178,12.0,6.147784376954562,9.0
2016,11,MIA,6.147784376954562,9.0,-2.1429066507262178,12.0
2016,11,SF,0.0,0.0,0.0,0.0
2016,11,NE,0.0,0.0,0.0,0.0
2016,11,NO,0.08701723768953018,4.0,-0.8713017119735014,8.0
2016,11,CAR,-0.8713017119735014,8.0,0.08701723768953018,4.0
2016,11,SEA,0.0,0.0,0.0,0.0
2016,11,PHI,0.0,0.0,0.0,0.0
2016,11,CLE,-7.270841846242547,2.0,-0.6036193002946675,3.0
2016,11,PIT,-0.6036193002946675,3.0,-7.270841846242547,2.0
2016,11,KC,0.08382553907802204,4.0,-0.9687806605070364,8.0
2016,11,TB,-0.9687806605070364,8.0,0.08382553907802204,4.0
2016,11,TEN,-3.219860870274715,6.0,-0.778099252609536,6.0
2016,11,IND,-0.778099252609536,6.0,-3.219860870274715,6.0
2016,12,ARI,0.0,0.0,0.0,0.0
2016,12,ATL,0.0,0.0,0.0,0.0
2016,12,LV,2.0993664254201576,13.0,-2.45060925220605,7.0
2016,12,CAR,-2.45060925220605,7.0,2.0993664254201576,13.0
2016,12,BAL,-2.315003065741621,6.0,-1.2111482325708494,13.0
2016,12,CIN,-1.2111482325708494,13.0,-2.315003065741621,6.0
2016,12,GB,0.0,0.0,0.0,0.0
2016,12,PHI,0.0,0.0,0.0,0.0
2016,12,JAX,-4.406906689109746,5.0,-1.7009363276301883,7.0
2016,12,BUF,-1.7009363276301883,7.0,-4.406906689109746,5.0
2016,12,DEN,5.9694803393654965,18.0,7.483413873516954,26.0
2016,12,KC,7.483413873516954,26.0,5.9694803393654965,18.0
2016,12,LA,0.0,0.0,0.0,0.0
2016,12,NO,0.0,0.0,0.0,0.0
2016,12,DET,2.6945467859623022,11.0,-4.066122562682722,5.0
2016,12,MIN,-4.066122562682722,5.0,2.6945467859623022,11.0
2016,12,NE,2.979226062583737,15.0,-4.114319481886923,3.0
2016,12,NYJ,-4.114319481886923,3.0,2.979226062583737,15.0
2016,12,NYG,0.0,0.0,0.0,0.0
2016,12,CLE,0.0,0.0,0.0,0.0
2016,12,IND,0.0,0.0,0.0,0.0
2016,12,PIT,0.0,0.0,0.0,0.0
2016,12,LAC,-1.0478043540206272,1.0,-0.9765604950371198,2.0
2016,12,HOU,-0.9765604950371198,2.0,-1.0478043540206272,1.0
2016,12,TB,0.0,0.0,0.0,0.0
2016,12,SEA,0.0,0.0,0.0,0.0
2016,12,MIA,-2.6545696968678385,5.0,-1.5112199254799634,12.0
2016,12,SF,-1.5112199254799634,12.0,-2.6545696968678385,5.0
2016,12,CHI,-1.32498452418023,9.0,-2.3328110122820362,6.0
2016,12,TEN,-2.3328110122820362,6.0,-1.32498452418023,9.0
2016,12,DAL,-0.932587469695136,6.0,0.06857135097992784,1.0
2016,12,WAS,0.06857135097992784,1.0,-0.932587469695136,6.0
2016,13,LV,0.0,0.0,0.0,0.0
2016,13,BUF,0.0,0.0,0.0,0.0
2016,13,CAR,0.0,0.0,0.0,0.0
2016,13,SEA,0.0,0.0,0.0,0.0
2016,13,DAL,-3.3068650822970085,8.0,2.408182310042437,18.0
2016,13,MIN,2.408182310042437,18.0,-3.3068650822970085,8.0
2016,13,DEN,-3.2048283633193932,11.0,-6.750447616388556,6.0
2016,13,JAX,-6.750447616388556,6.0,-3.2048283633193932,11.0
2016,13,NO,0.0,0.0,0.0,0.0
2016,13,DET,0.0,0.0,0.0,0.0
2016,13,HOU,-0.8632613739895656,2.0,0.3212321961473208,6.0
2016,13,GB,0.3212321961473208,6.0,-0.8632613739895656,2.0
2016,13,NYJ,0.0,0.0,0.0,0.0
2016,13,IND,0.0,0.0,0.0,0.0
2016,13,ATL,-1.6705931341419928,3.0,-1.0735267780255526,9.0
2016,13,KC,-1.0735267780255526,9.0,-1.6705931341419928,3.0
2016,13,NE,0.0,0.0,0.0,0.0
2016,13,LA,0.0,0.0,0.0,0.0
2016,13,BAL,0.0,0.0,0.0,0.0
2016,13,MIA,0.0,0.0,0.0,0.0
2016,13,PIT,0.0,0.0,0.0,0.0
2016,13,NYG,0.0,0.0,0.0,0.0
2016,13,PHI,0.0,0.0,0.0,0.0
2016,13,CIN,0.0,0.0,0.0,0.0
2016,13,SF,0.0,0.0,0.0,0.0
2016,13,CHI,0.0,0.0,0.0,0.0
2016,13,LAC,-3.11324481543852,4.0,-0.7085813705343753,6.0
2016,13,TB,-0.7085813705343753,6.0,-3.11324481543852,4.0
2016,13,ARI,6.348210681788933,9.0,-0.7751936668064445,9.0
2016,13,WAS,-0.7751936668064445,9.0,6.348210681788933,9.0
2016,14,ARI,2.6015388306551612,11.0,-0.9912730723735876,11.0
2016,14,MIA,-0.9912730723735876,11.0,2.6015388306551612,11.0
2016,14,LA,0.0,0.0,0.0,0.0
2016,14,ATL,0.0,0.0,0.0,0.0
2016,14,NE,-1.1554752450902015,7.0,0.0,0.0
2016,14,BAL,0.0,0.0,-1.1554752450902015,7.0
2016,14,DET,4.580336921326467,7.0,-0.9980565588921309,15.0
2016,14,CHI,-0.9980565588921309,15.0,4.580336921326467,7.0
2016,14,CIN,0.0,0.0,0.0,0.0
2016,14,CLE,0.0,0.0,0.0,0.0
2016,14,NYG,-10.549919607990887,12.0,-10.84332061134046,11.0
2016,14,DAL,-10.84332061134046,11.0,-10.549919607990887,12.0
2016,14,DEN,-2.911309234856162,9.0,-3.1026124031632207,10.0
2016,14,TEN,-3.1026124031632207,10.0,-2.911309234856162,9.0
2016,14,HOU,-0.01071252190740779,10.0,-1.2509179949993268,7.0
2016,14,IND,-1.2509179949993268,7.0,-0.01071252190740779,10.0
2016,14,MIN,4.738495226819019,10.0,0.0,0.0
2016,14,JAX,0.0,0.0,4.738495226819019,10.0
2016,14,TB,-3.743183212238364,7.0,-1.5008871373720467,6.0
2016,14,NO,-1.5008871373720467,6.0,-3.743183212238364,7.0
2016,14,NYJ,1.322486209741328,12.0,-4.036942704231478,10.0
2016,14,SF,-4.036942704231478,10.0,1.322486209741328,12.0
2016,14,LV,-2.3387903979746625,10.0,-0.7156117465347052,5.0
2016,14,KC,-0.7156117465347052,5.0,-2.3387903979746625,10.0
2016,14,PIT,-0.8842322584241629,4.0,0.06757300310763314,1.0
2016,14,BUF,0.06757300310763314,1.0,-0.8842322584241629,4.0
2016,14,LAC,0.0,0.0,0.0,0.0
2016,14,CAR,0.0,0.0,0.0,0.0
2016,14,GB,0.0,0.0,0.0,0.0
2016,14,SEA,0.0,0.0,0.0,0.0
2016,14,PHI,-0.8554677099455148,11.0,5.03732136233896,11.0
2016,14,WAS,5.03732136233896,11.0,-0.8554677099455148,11.0
